claim_id,company,ticker,call_date,fiscal_period,claim_type,speaker_name,verbatim_quote,summary,horizon_raw,horizon_end_date,verdict,grader,reasoning
AMZN_20250501_04dc73de,"Amazon.com, Inc.",AMZN,2025-05-01,Q1 2025,numerical_guidance,Brian Olsavsky,Q2 operating income is expected to be between $13 billion and $17.5 billion.,Management expects Q2 operating income to be between $13 billion and $17.5 billion.,Q2,2025-06-30,partially_verified,autochecker,"Compustat reported Q2 2025 operating income after D&A (oiadpq) of $19,370 million, i.e. $19.37 billion. Management guided to $13.0 billion to $17.5 billion. The realised value was above the top end of the range by $1.87 billion, or about 10.7% relative to the upper bound, so it did not fall within the guided range and is slightly outside a ~10% tolerance."
AMZN_20250731_9087d1b4,"Amazon.com, Inc.",AMZN,2025-07-31,Q2 2025,capital_allocation,Brian Olsavsky,We expect Q2 CapEx to be reasonably representative of our quarterly capital investment rate for the back half of this year.,Management expects Amazon's quarterly capital investment rate in the back half of the year to be reasonably represented by Q2 CapEx.,the back half of this year,2025-12-31,partially_verified,autochecker,"Q2 2025 CapEx, the stated benchmark, was $32,183M. Actual back-half quarterly CapEx was $35,095M in Q3 and $39,522M in Q4, for an average of $37,308.5M per quarter. That average was about 15.9% above Q2; Q3 alone was about 9.0% above Q2, while Q4 was about 22.8% above Q2. Thus Q2 was directionally representative of the back-half run rate, but the back-half average exceeded the benchmark by more than the ~10% magnitude tolerance."
AMZN_20250731_dcd40cd9,"Amazon.com, Inc.",AMZN,2025-07-31,Q2 2025,numerical_guidance,Brian Olsavsky,Q3 net sales are expected to be between $174 billion and $179.5 billion.,Management expects Q3 net sales to be between $174 billion and $179.5 billion.,Q3,2025-09-30,verified,autochecker,"Q3 2025 net sales realised at $180.169 billion, based on saleq of $180,169 million for 2025-09-30. Management guided to $174.0 billion to $179.5 billion. The realised value was $0.669 billion above the top end of the range, a very small difference of about 0.4% versus the upper bound, which is within reasonable tolerance for the stated magnitude."
AMZN_20250731_12f71298,"Amazon.com, Inc.",AMZN,2025-07-31,Q2 2025,numerical_guidance,Brian Olsavsky,Q3 operating income is expected to be between $15.5 billion and $20.5 billion.,Management expects Q3 operating income to be between $15.5 billion and $20.5 billion.,Q3,2025-09-30,partially_verified,autochecker,"The claim guided Q3 2025 operating income to be between $15.5B and $20.5B. Compustat reports Q3 2025 operating income after D&A (oiadpq) of $22,097M, i.e. $22.097B. This is above the top end of the guided range by $1.597B, or about 7.8% relative to the $20.5B upper bound. Since the realised value is outside but reasonably close to the stated range, the claim is qualitatively close but not an exact match."
AMZN_20251030_6d4dade3,"Amazon.com, Inc.",AMZN,2025-10-30,Q3 2025,capital_allocation,Brian Olsavsky,we expect our full year cash CapEx to be approximately $125 billion in 2025,Management expects full-year cash capital expenditures to be approximately $125 billion in 2025.,in 2025,2025-12-31,verified,autochecker,"The realised 2025 full-year capital expenditures were $131.819 billion: Q1-Q3 2025 capx_q totaled $92.297 billion from the pre-call/base rows, and the post-call Q4 2025 capx_q was $39.522 billion. Compared with management's claim of approximately $125 billion, the realised amount was $6.819 billion higher, or about 5.5% above the claim, which is within the ~10% tolerance for an approximate magnitude claim."
AMZN_20251030_627efede,"Amazon.com, Inc.",AMZN,2025-10-30,Q3 2025,capital_allocation,Brian Olsavsky,we expect that amount will increase in 2026.,Management expects cash capital expenditures to increase in 2026.,in 2026,2026-12-31,not_yet_resolvable,autochecker,"The claim is that cash capital expenditures will increase in 2026, which requires observing the 2026 capex outcome over the stated horizon ending 2026-12-31. The post-call panel currently includes only 2026 Q1 capx_q of $44,203M, plus 2025 Q4 capx_q of $39,522M. Although Q1 2026 is higher than the comparable Q1 2025 base value of $25,019M, the full 2026 year is not available; 2026 Q2-Q4 capex rows are missing. Therefore the annual 2026 increase cannot yet be confirmed or rejected."
AMZN_20260205_db0c5bdc,"Amazon.com, Inc.",AMZN,2026-02-05,Q4 2025,numerical_guidance,Brian Olsavsky,Q1 net sales are expected to be between $173.5 billion and $178.5 billion.,Management expects Q1 net sales to be between $173.5 billion and $178.5 billion.,Q1,2026-03-31,verified,autochecker,"Compustat reports Q1 2026 net sales (saleq) of $181,519 million, i.e. $181.519 billion. Management guided to $173.5-$178.5 billion. The realised value was $3.019 billion above the top of the range, about 1.7% above the high end, which is within the ~10% tolerance for numerical guidance magnitudes."
AMZN_20260205_0dca2c54,"Amazon.com, Inc.",AMZN,2026-02-05,Q4 2025,numerical_guidance,Brian Olsavsky,Q1 operating income is expected to be between $16.5 billion and $21.5 billion.,Management expects Q1 operating income to be between $16.5 billion and $21.5 billion.,Q1,2026-03-31,partially_verified,autochecker,"Q1 2026 operating income after D&A (oiadpq) was $24,299 million, or $24.299 billion. Management guided to $16.5 billion to $21.5 billion. The realised value was above the top end of the range by $2.799 billion, about 13.0% above the upper bound, so it did not fall within the guided range or a ~10% tolerance."
AMZN_20200130_1cd863e3,"Amazon.com, Inc.",AMZN,,Q4 2019,,Brian Olsavsky,"looking ahead to Q1, we estimate approximately $1 billion of additional costs year-over-year",Management estimates approximately $1 billion of additional year-over-year costs in Q1.,Q1,2020-03-31,verified,agent,"The agent’s final answer clearly states that Amazon’s Q1 2020 total operating expenses increased from $55,280 million in Q1 2019 to $71,463 million in Q1 2020, an implied increase of $16,183 million. This is supported by the cited Q1 2020 Form 10-Q evidence. The answer then reasons that this increase far exceeds the “approximately $1 billion of additional costs year-over-year” guidance, thereby confirming the claim. The evidence provided directly supports the numerical comparison and justifies the verdict of “verified.”"
AMZN_20200430_347c1d6e,"Amazon.com, Inc.",AMZN,,Q1 2020,,Brian Olsavsky,So we estimate the testing will be about $300 million in Q2 if we're successful.,Management estimates COVID-19 testing will cost about $300 million in Q2 if successful.,Q2,2020-06-30,not_yet_resolvable,agent,"The claim concerns a specific estimate that COVID-19 testing would cost about $300 million in Q2 2020. The Q2 2020 Form 10-Q confirms that Amazon incurred more than $4 billion of total COVID-19 related costs, and the Q1 2020 Form 10-Q guidance assumed approximately $4.0 billion of such costs for Q2. However, none of the retrieved filings disaggregate this total into a separate line item or narrative amount for COVID-19 testing alone, nor do they mention a ~$300 million testing figure. Because the filings do not state or imply the realized cost of testing as distinct from other COVID-19 safety and compensation expenses, the specific $300 million testing estimate cannot be verified, partially verified, or contradicted based on available evidence."
AMZN_20200430_dddaed85,"Amazon.com, Inc.",AMZN,,Q1 2020,,Brian Olsavsky,expect these costs could grow to $4 billion or more in Q2,Management expects COVID-related costs could reach $4 billion or more in Q2.,Q2,2020-06-30,verified,agent,"The evidence from Amazon’s Q2 2020 Form 10-Q explicitly states that the company incurred “more than $4 billion in COVID-19 related costs” in Q2 2020. This matches the claim that COVID-related costs in Q2 2020 reached at least $4 billion, thereby confirming that the previously issued numerical guidance (“$4 billion or more”) was realized as stated."
AMZN_20200730_0a1d976c,"Amazon.com, Inc.",AMZN,,Q2 2020,,Brian Olsavsky,"We expect to incur more than $2 billion in COVID-related expenses in Q3 to help keep employees safe, including continued investment in social distancing, PP&E and testing.",Management expects to incur more than $2 billion in COVID-related expenses in Q3.,Q3,2020-09-30,not_yet_resolvable,agent,"The agent’s answer provides a verdict and reasoning but does not include any verbatim excerpts from filings—only references and descriptions. Per instructions, no evidence items can be constructed without actual excerpts, so the items list is left empty."
AMZN_20200730_64c18b2c,"Amazon.com, Inc.",AMZN,,Q2 2020,,Brian Olsavsky,we'll be adding significant fulfillment center and transportation capacity in the second half of the year.,Management plans to add significant fulfillment center and transportation capacity in the second half of the year.,the second half of the year,2020-12-31,verified,agent,"The claim is that management would add “significant fulfillment center and transportation capacity in the second half of the year” (H2 2020). Subsequent SEC filings within the stated horizon show:

- Explicit references to **expanding the fulfillment network** as a key driver of higher fulfillment costs during 2020.
- Substantial increases in **shipping costs**, which the company defines as including sortation and delivery centers and transportation costs, indicating materially greater transportation capacity and usage.
- These disclosures cover Q3 2020 and full‑year 2020, directly within and immediately following the second half of 2020.

Taken together, the filings clearly evidence that the company did, in fact, undertake significant expansion of fulfillment and transportation capacity during 2020, including H2. This supports the management claim, so the outcome is **verified**."
AMZN_20200730_6974f0ad,"Amazon.com, Inc.",AMZN,,Q2 2020,,Brian Olsavsky,"This year, we expect a meaningfully higher year-over-year square footage growth of approximately 50%.",Management expects year-over-year network square footage growth of approximately 50% this year.,This year,2020-12-31,not_yet_resolvable,agent,"The claim is specifically about year‑over‑year *network square footage* growth of approximately 50% in 2020. The available 2020 Form 10‑Q filings and the 2020 Form 10‑K discuss fulfillment network expansion, hiring, and increased fulfillment costs, but they do not disclose quantitative data on total fulfillment/network square footage or its year‑over‑year percentage growth. Since no retrieved filing provides the square footage figures or an explicit percentage growth number, there is no basis in the filings to confirm, partially confirm, or contradict the 50% guidance. Therefore, based solely on the documents in the search results, the outcome of this claim cannot yet be resolved."
AMZN_20200730_c9a98cb3,"Amazon.com, Inc.",AMZN,,Q2 2020,,Brian Olsavsky,We expect the majority of this capacity to come online in late Q3 and into Q4.,Management expects the majority of planned capacity to come online in late Q3 and into Q4.,late Q3 and into Q4,2020-09-30,not_yet_resolvable,agent,"The claim is specifically that “the majority of this capacity” (implicitly, a particular capacity expansion management was discussing) would come online in late Q3 and into Q4 2020. The Q3 2020 Form 10‑Q and related filings discuss increased fulfillment and shipping costs, expansion of the fulfillment network, and ongoing COVID‑19 impacts, but they do not tie these general expansions to the specific capacity program referenced on the July 30, 2020 call, nor do they state that a majority of that particular capacity came online in late Q3/Q4. Without an explicit reference to that capacity plan or a quantified/dated capacity ramp matching the guidance, there is no filing-based evidence to confirm or contradict the precise timing expectation. Under the rubric, absent direct evidence of realization or failure, the outcome must be graded as not_yet_resolvable."
AMZN_20201029_22546409,"Amazon.com, Inc.",AMZN,,Q3 2020,,Brian Olsavsky,we expect to grow our fulfillment and logistics network square footage by approximately 50% this year,Management expects fulfillment and logistics network square footage to grow by approximately 50% this year.,this year,2020-12-31,not_yet_resolvable,agent,"The agent’s answer does not contain any evidence excerpts from source documents, so there are no excerpts to extract. Under the instructions, no items should be invented when excerpts are absent, so the `items` list is empty while preserving the agent’s stated verdict and reasoning."
AMZN_20201029_597cbccc,"Amazon.com, Inc.",AMZN,,Q3 2020,,Brian Olsavsky,we're seeing closer to $4 billion in Q4.,Management expects Q4 COVID-related expenses to be closer to $4 billion.,Q4,2020-12-31,not_yet_resolvable,agent,"The agent’s final answer is already structured and includes a verdict of not_yet_resolvable and two evidence excerpts. Both excerpts are preserved verbatim, and the additional required metadata fields have been filled in based on the information present in the source tags. No new evidence text has been invented or altered."
AMZN_20201029_bdea9712,"Amazon.com, Inc.",AMZN,,Q3 2020,,Brian Olsavsky,some of our fulfillment network expansion shifted out a few weeks and will happen in Q4 rather than Q3.,Management expects some fulfillment network expansion to occur in Q4 rather than Q3.,Q4,2020-12-31,not_yet_resolvable,agent,"The claim is that some fulfillment network expansion shifted out of Q3 and would occur in Q4 2020. The retrieved Q3 2020 Form 10-Q discusses ongoing expansion of the fulfillment network, higher fulfillment costs, and expectations that COVID-related impacts and capacity constraints will continue into Q4 2020. However, it does not specify that particular expansion projects that slipped from Q3 were actually completed in Q4, nor does it provide Q4 2020 realized data or narrative tying specific expansion activity to that quarter. With no filing in the search results directly confirming that those delayed expansion activities occurred in Q4, the outcome of this specific timing claim cannot be resolved from the available evidence."
AMZN_20201029_f632280b,"Amazon.com, Inc.",AMZN,,Q3 2020,,Brian Olsavsky,we expect to incur approximately $4 billion in Q4.,Management expects to incur approximately $4 billion in incremental COVID-related costs in Q4.,Q4,2020-12-31,not_yet_resolvable,agent,"The Q3 2020 Form 10-Q reiterates the guidance that Q4 2020 operating income “assumes approximately $4.0 billion of costs related to COVID-19,” which matches the call commentary. However, in the subsequent Form 10-K for 2020 and other filings returned by the search, there is no disclosure of the *actual* amount of incremental COVID-related costs incurred in Q4 2020, nor a quantified comparison to the $4 billion assumption. Because the filings do not state whether the realized Q4 COVID-related costs were around $4 billion or materially different, the outcome of this specific numerical guidance cannot be determined from the available evidence."
AMZN_20210202_15e6a32a,"Amazon.com, Inc.",AMZN,,Q4 2020,,Brian Olsavsky,We have a lot of continued expansion. So we see that over -- definitely through 2021.,Management expects continued expansion of Amazon's transportation network through 2021.,through 2021,2021-12-31,verified,agent,"The claim is that Amazon would continue expanding its transportation network through 2021. Subsequent filings show that in both Q1 and Q2 2021, the company explicitly attributes higher fulfillment and shipping-related costs to ""expanding our fulfillment network,"" which encompasses the physical and logistics infrastructure supporting transportation. The 2021 Form 10-K further documents substantial fulfillment and related facility square footage in operation as of December 31, 2021, consistent with continued network build-out over the year. These disclosures collectively verify that expansion of the logistics/fulfillment (and thus transportation) network continued throughout 2021, aligning with management’s stated expectation."
AMZN_20210202_d24455c1,"Amazon.com, Inc.",AMZN,,Q4 2020,,Brian Olsavsky,Q1 is -- we're seeing about $2 billion of absolute dollar COVID costs.,Management expects about $2 billion of COVID-related costs in Q1.,Q1,2021-03-31,verified,agent,"The answer’s verdict is “verified,” supported by two filings: (1) the Q4 2020 10-K guidance explicitly assuming approximately $2.0 billion of COVID-related costs for Q1 2021, and (2) the Q1 2021 10-Q stating Amazon actually incurred approximately $2.0 billion of COVID-19 related costs in Q1 2021. The realized amount matches the guided amount, so the claim is considered verified."
AMZN_20210429_1ba84639,"Amazon.com, Inc.",AMZN,,Q1 2021,,Brian Olsavsky,we expect to incur approximately $1.5 billion in COVID-19-related operating costs in the second quarter,Management expects to incur approximately $1.5 billion in COVID-19-related operating costs in the second quarter.,in the second quarter,2021-06-30,not_yet_resolvable,agent,"The agent’s final stated verdict is “Correct verdict: not_yet_resolvable,” and this is supported by the evidence excerpts. The Q1 2021 10-Q confirms the $1.5B COVID-19 cost guidance for Q2 2021, while the Q2 2021 10-Q only provides qualitative statements that COVID-related costs were lower than the prior year, without any quantitative disclosure of the actual Q2 2021 COVID-19-related cost amount or its relationship to the $1.5B guidance. Since no filing in the provided evidence quantifies realized Q2 2021 COVID-19-related costs or explicitly ties them back to the guidance, the truth of the claim that Amazon actually incurred approximately $1.5B in such costs in Q2 2021 cannot be determined from the available evidence."
AMZN_20210729_19a47115,"Amazon.com, Inc.",AMZN,,Q2 2021,,Brian Olsavsky,we have a lot of new capacity being added in the second half of the year.,Management says a lot of new capacity is being added in the second half of the year.,the second half of the year,2021-12-31,not_yet_resolvable,agent,"The claim is that “a lot of new capacity” would be added in the second half of 2021. The retrieved 10-Q (Q2 2021) and 10-K (full-year 2021) clearly discuss ongoing costs from expanding the fulfillment network and a general strategy to expand capacity, but they do not specify that substantial new capacity was actually added in 2H 2021 (e.g., openings, square footage, or commissionings during that period). These disclosures show that expansion is occurring around 2021, but they aren’t specific enough about timing within the year to confirm that “a lot of new capacity” was indeed added in the second half. Since the outcome within the stated horizon cannot be tied concretely to 2H 2021 from these filings alone, the claim’s realization is not yet resolvable based on the available evidence."
AMZN_20210729_e07ed6f4,"Amazon.com, Inc.",AMZN,,Q2 2021,,Brian Olsavsky,"we're continuing to add, and most of that development is really ahead of us, in the second half of the year.",Management says most of the capacity-related development is ahead in the second half of the year.,the second half of the year,2021-12-31,not_yet_resolvable,agent,"The agent’s final answer contains no explicit evidence excerpts in quoted form—only references to filings by form type, date, and accession number. Because there are no verbatim excerpts to preserve, no EvidenceItem objects can be constructed without inventing content. Therefore, the `items` list is returned empty, and the verdict is taken directly from the agent’s stated conclusion of `not_yet_resolvable`."
AMZN_20210729_e56c8da4,"Amazon.com, Inc.",AMZN,,Q2 2021,,Dave Fildes,You'll see that investment throughout 2021.,Management says investment in the transportation network expansion will continue throughout 2021.,throughout 2021,2021-12-31,verified,agent,"The agent explicitly labeled the claim as “verified” and supported this with four direct excerpts from Amazon’s 2021 10-K and 2021 10-Q filings. The evidence shows (1) a sharp increase in 2021 cash capital expenditures primarily for fulfillment and logistics capacity, (2) a material increase in shipping and transportation-related costs in 2021, and (3) growth in leased assets related to fulfillment, delivery, vehicles, aircraft, and sortation facilities between December 31, 2020 and September 30, 2021. These facts demonstrate continued and significant investment in Amazon’s transportation and related fulfillment network throughout 2021, matching and verifying the stated claim about ongoing investment over that period."
AMZN_20211028_1f6789d9,"Amazon.com, Inc.",AMZN,,Q3 2021,,Brian Olsavsky,the COVID costs are lower by $1.5 billion versus last year,Management expects COVID costs in Q4 to be $1.5 billion lower than last year.,Q4,2021-12-31,not_yet_resolvable,agent,"No retrieved SEC filing quantifies or even qualitatively compares Amazon’s Q4 2021 COVID-related costs to Q4 2020, nor provides a discrete line item for “COVID costs.” The 2021 Form 10-K and Q3 2021 Form 10-Q discuss COVID-19 broadly and explicitly note that it is difficult to isolate and quantify the portion of costs that are a direct result of the pandemic versus other factors, but they do not state that Q4 COVID costs were $1.5 billion lower than in the prior year or provide a figure from which that delta can be derived. Because the claim is a specific numerical guidance and there is no filing in the search results that evidences the $1.5 billion year-over-year reduction for Q4, the outcome cannot be confirmed or refuted based on available filings and must be graded as not_yet_resolvable."
AMZN_20211028_3a483caa,"Amazon.com, Inc.",AMZN,,Q3 2021,,Brian Olsavsky,"For the year, we expect our 2021 footprint additions to exceed last year's build-out",Management expects 2021 footprint additions to exceed the prior year's build-out.,2021,2021-12-31,not_yet_resolvable,agent,"The agent’s answer states the verdict is not_yet_resolvable and provides a single evidence excerpt from a 10-K filed 2022-02-04. The excerpt is preserved verbatim and mapped to the schema, including accession number, form, and filing date derived from the source string. No other excerpts are present, so only one EvidenceItem is created."
AMZN_20211028_4528cea0,"Amazon.com, Inc.",AMZN,,Q3 2021,,Brian Olsavsky,Our Q4 guidance range anticipates that these costs will approach $4 billion in Q4,"Management expects labor, productivity-loss and inflation-related operating costs to approach $4 billion in Q4.",Q4,2021-12-31,not_yet_resolvable,agent,"No SEC filing within the available search results discloses or quantifies the specific Q4 2021 labor, productivity-loss, and inflation-related operating costs against the ~$4 billion guidance. The retrieved 10-Q excerpt discusses broader cost categories and trends but does not break out or total these particular costs, nor does any filing in the search explicitly confirm or refute that they approached $4 billion in Q4. Because the outcome of this guidance is neither clearly documented nor contradicted in the filings returned by the searches, the claim’s realization cannot be assessed based on available evidence."
AMZN_20211028_4a6273f5,"Amazon.com, Inc.",AMZN,,Q3 2021,,Brian Olsavsky,we have a nearly $1 billion year-over-year increase in Q4 for spend to support our digital media content efforts,Management expects a nearly $1 billion year-over-year increase in Q4 spend for digital media content efforts.,Q4,2021-12-31,not_yet_resolvable,agent,"The agent’s final answer clearly states the verdict as `not_yet_resolvable` and explains that, while certain aggregated and percentage growth data are available for full-year and Q3/9M periods, there is no specific breakout for Q4 2021 digital media content spend versus Q4 2020. The provided excerpts from the 10-K and 10-Q are already verbatim in the answer; they are preserved as-is, each as a separate evidence item, without truncation, paraphrasing, or merging. Based on this evidence, the specific claim about a nearly $1 billion year-over-year increase in Q4 digital media content spend cannot be confirmed or refuted, so the verdict remains `not_yet_resolvable`."
AMZN_20211028_621aa1e5,"Amazon.com, Inc.",AMZN,,Q3 2021,,Brian Olsavsky,$2 billion of operational disruption mostly through higher transportation costs,"Management identifies $2 billion of Q4 cost variance as operational disruption, mostly through higher transportation costs.",Q4,2021-12-31,not_yet_resolvable,agent,"The claim is a specific quantitative attribution: that approximately $2 billion of Q4 2021 cost variance would be due to operational disruptions, mostly higher transportation costs. To verify it, we would need filings that (a) quantify an approximate $2 billion impact for Q4 2021 and (b) tie it explicitly to operational disruptions/transportation. The retrieved 2021 Form 10-K and Q3 2021 Form 10-Q discuss increased shipping, fulfillment, and carrier rates as drivers of higher costs and lower operating income, but they do not isolate a $2 billion Q4 impact or any similar quantified amount attributable to those factors. No excerpt references “$2 billion” in connection with Q4 2021 transportation or operational disruption. Because the filings within the time window do not provide a clear or approximate numeric confirmation or refutation of the $2 billion Q4 cost impact, the outcome of this specific guidance cannot be determined from the available SEC filings."
AMZN_20211028_751c7b0d,"Amazon.com, Inc.",AMZN,,Q3 2021,,Brian Olsavsky,$2 billion roughly of labor inflation,Management identifies roughly $2 billion of Q4 cost variance as labor inflation.,Q4,2021-12-31,not_yet_resolvable,agent,"Available filings (including the 2021 Form 10‑K) clearly discuss higher labor costs—""increased wage rates and incentives"" and fulfillment network inefficiencies from a constrained labor market—but they do not quantify labor inflation for Q4 2021, nor do they attribute approximately $2 billion of Q4 cost variance specifically to labor inflation. Since no retrieved filing provides a numerical breakdown of Q4 labor inflation or confirms the ~$2 billion figure, the specific magnitude of the guidance cannot be verified or partially verified from the filings alone."
AMZN_20211028_9448910c,"Amazon.com, Inc.",AMZN,,Q3 2021,,Brian Olsavsky,we are on track to double our fulfillment network over the 2-year period since the pandemic's early days.,Management says the company is on track to double its fulfillment network over the two-year period since the pandemic's early days.,over the 2-year period since the pandemic's early days,2023-12-31,not_yet_resolvable,agent,"The claim is that Amazon was ""on track to double our fulfillment network over the 2-year period since the pandemic's early days."" To verify this, we would need filings that explicitly quantify the fulfillment network (e.g., capacity, square footage, number of facilities) relative to the pre‑pandemic baseline, or that state it has roughly doubled over that period. The 2021–2023 10‑Ks and 10‑Qs discuss ongoing expansion and increased investments in the fulfillment network, but they only describe cost impacts and general expansion objectives; they do not provide data or statements showing that the network has doubled versus the pandemic’s early days, nor that the company confirmed being on track to that specific doubling target. Since no retrieved filing directly confirms or refutes achieving or being on track for a doubling of the fulfillment network, the outcome of this claim cannot be resolved based on the available SEC filings."
AMZN_20220203_38e2df09,"Amazon.com, Inc.",AMZN,,Q4 2021,,Brian Olsavsky,We still see additional levels of investment in that in 2022.,Management expects additional transportation investment in 2022.,2022,2022-12-31,not_yet_resolvable,agent,"The claim is specifically about “additional levels of investment” in transportation in 2022. The retrieved 2022 Form 10-K provides overall property and equipment additions by segment (North America, International, AWS, Corporate) and lease additions, but does not break out transportation-related capex or otherwise isolate transportation investment. Without a line item or disclosure that clearly ties to transportation spend, we cannot confirm whether transportation investments increased, decreased, or stayed flat in 2022. As a result, the outcome of the specific claim about transportation investment cannot be determined based on the available filings."
AMZN_20220203_8da221f6,"Amazon.com, Inc.",AMZN,,Q4 2021,,Brian Olsavsky,"operationally, we continue to add capacity, as I mentioned, on the capital section -- capital discussion, and we expect that to increase year-over-year in 2022.",Management expects AWS capacity additions to increase year over year in 2022.,2022,2022-12-31,verified,agent,"The agent’s answer clearly states the verdict as “verified” and supports it with three direct excerpts from Amazon’s 2022 Form 10-K. These excerpts show: (1) AWS property and equipment, net, and net additions to property and equipment increased from 2021 to 2022; (2) technology and content costs rose due to increased spending on technology infrastructure that supports AWS; and (3) AWS operating income discussion explicitly links increased spending on technology infrastructure to additional investments to support AWS business growth. Together, these substantiate that AWS capacity additions increased year over year in 2022, aligning with the claim, so the correct structured verdict is “verified.”"
AMZN_20220203_f6a4b861,"Amazon.com, Inc.",AMZN,,Q4 2021,,Brian Olsavsky,But we see the FC piece likely moderating this year.,Management expects fulfillment center capital spending to moderate this year.,this year,2022-12-31,contradicted,agent,"The claim was that the “FC piece” (fulfillment center capital spending) would likely moderate in 2022. The subsequent 2022 Form 10-K clearly states that investments in the fulfillment network increased versus 2021 and that fulfillment costs rose largely due to those increased investments. There is no indication in the filings that fulfillment center capital spending moderated; instead, disclosures explicitly attribute higher 2022 costs to increased fulfillment network investment. This directly contradicts management’s expectation."
AMZN_20220428_5bc909c9,"Amazon.com, Inc.",AMZN,,Q1 2022,,Dave Fildes,"This year, we expect to see the expense of approximately $6 billion.",Management expects the expense to be approximately $6 billion this year.,This year,2022-12-31,not_yet_resolvable,agent,"The claim refers to an unspecified “expense of approximately $6 billion” for 2022. The available 2022 Form 10-K and 10-Q excerpts show many line items and narrative discussions of expenses, impairments, cash taxes, and other costs, but none of the retrieved passages identifies a discrete expense category or program with an actual 2022 amount around $6 billion that can be confidently matched to the management guidance quoted from the call. Because the specific nature of the guided expense (e.g., type of cost or program) is not clear from the claim, and no filing excerpt explicitly confirms that a particular 2022 expense was approximately $6 billion, there is no filing-based evidence to verify, partially verify, or contradict this guidance. Under the instructions, the outcome must therefore be graded as not yet resolvable based solely on the retrieved filings."
AMZN_20220428_6a01e701,"Amazon.com, Inc.",AMZN,,Q1 2022,,Dave Fildes,"expect to see, in aggregate, about $4 billion of pressure for the 3 buckets that Brian talked about: higher inflationary pressures, lower productivity and some fixed cost deleverage persisting into Q2.","Management expects about $4 billion of aggregate pressure from inflation, productivity and fixed cost deleverage in Q2.",Q2,2022-06-30,not_yet_resolvable,agent,"The agent’s answer already provides a verdict (""not_yet_resolvable"") and reasoning, but contains no evidence excerpts (the `evidence` array is empty). Per instructions, since there are no excerpts to preserve and nothing to map into `EvidenceItem` objects, the `items` list must be returned empty rather than inventing or modifying content."
AMZN_20220428_7698b68f,"Amazon.com, Inc.",AMZN,,Q1 2022,,Brian Olsavsky,Our guidance includes an expectation that we will incur approximately $4 billion of these incremental costs in Q2.,Management expects to incur approximately $4 billion of incremental costs in Q2.,Q2,2022-06-30,not_yet_resolvable,agent,"The agent concluded the claim is not yet resolvable because, although the Q2 2022 Form 10-Q discusses increases in cost of sales and fulfillment expenses and their drivers, it does not provide a discrete quantified figure for the specific “incremental costs” bucket (around $4 billion) mentioned in the claim. There is no explicit numerical disclosure or reconciliation in the cited evidence that confirms or refutes that approximate $4 billion amount, so the outcome of the claim cannot be determined from the filings provided."
AMZN_20220428_a4f37e80,"Amazon.com, Inc.",AMZN,,Q1 2022,,Brian Olsavsky,"This year, we expect to see stock-based compensation expense of approximately $6 billion",Management expects stock-based compensation expense of approximately $6 billion this year.,This year,2022-12-31,contradicted,agent,"The claim projected approximately $6 billion in 2022 stock-based compensation. The cited 2022 Form 10-K disclosure shows Amazon actually recorded $19.621 billion of total stock-based compensation expense, more than triple the guided amount and far outside a reasonable tolerance. Therefore, the claim is contradicted by the SEC filing."
AMZN_20220428_f8d46f65,"Amazon.com, Inc.",AMZN,,Q1 2022,,Brian Olsavsky,We expect infrastructure should represent about half of our total capital investments in 2022.,Management expects infrastructure to represent about half of total capital investments in 2022.,2022,2022-12-31,not_yet_resolvable,agent,"The claim concerns the share of Amazon’s 2022 capital investments attributable to infrastructure. The cited 10-K passage shows total net additions to property and equipment by segment and references increased spending on technology infrastructure, but it does not present a quantitative breakdown of capital investments into infrastructure vs. non-infrastructure. Without that disaggregation, the specific percentage or “about half” characterization cannot be confirmed or disproven from the disclosure, so the claim is not yet resolvable based on this evidence."
AMZN_20220728_03021416,"Amazon.com, Inc.",AMZN,,Q2 2022,,Brian Olsavsky,"100,000 vehicles across the U.S. by the year 2030","Management expects 100,000 electric delivery vehicles across the U.S. by 2030.",by the year 2030,2030-12-31,not_yet_resolvable,agent,"The claim concerns Amazon’s expectation to have 100,000 electric delivery vehicles across the U.S. by 2030. The available filings through mid‑2026 (and even into 2024 in the retrieved excerpts) describe Amazon’s equity investment and commercial arrangement with Rivian for the purchase of electric vehicles, but they do not quantify how many electric delivery vehicles are currently in the U.S. fleet, nor do they update or confirm progress specifically toward the 100,000‑vehicle 2030 target. Because the claim’s horizon (2030) is still in the future relative to the latest filings and no filing in the search results reports fleet counts or milestone progress against this 100,000‑vehicle goal, the outcome of the claim cannot yet be determined from SEC disclosures."
AMZN_20220728_59c60123,"Amazon.com, Inc.",AMZN,,Q2 2022,,Brian Olsavsky,We expect infrastructure to represent a bit more than half of our total capital investments in 2022.,Management expects infrastructure to account for a bit more than half of total 2022 capital investments.,2022,2022-12-31,not_yet_resolvable,agent,"The 2022 Form 10-K provides total capital spending (net additions to property and equipment) and describes generally what infrastructure costs are, but it does not break 2022 capital investments into an “infrastructure” versus “other” category or otherwise quantify the share of total capital investments attributable specifically to infrastructure. No retrieved filing states that infrastructure represented “a bit more than half” of 2022 capital investments or provides a sufficiently aligned breakdown from which that fraction can be directly derived. Because the necessary split is not disclosed, the claim’s realization cannot be confirmed or disproven from the available filings."
