claim_id,company,ticker,call_date,fiscal_period,claim_type,speaker_name,verbatim_quote,summary,horizon_raw,horizon_end_date,verdict,grader,reasoning
TSLA_20230719_d60f3080,"Tesla, Inc.",TSLA,,Q2 2023,,Elon Musk,We continue to target 1.8 million vehicle deliveries this year,Management targets 1.8 million vehicle deliveries this year.,this year,2023-12-31,verified,agent,"The agent’s conclusion that Tesla effectively met its 1.8 million vehicle delivery guidance for 2023 is supported by the cited 10-K excerpt, which reports 1,808,581 vehicle deliveries. This figure is effectively 1.8 million within normal rounding and is well within any reasonable tolerance (e.g., ±10%) typically applied to such numerical guidance, so the claim is verified based on the reported results."
TSLA_20230719_fd12951a,"Tesla, Inc.",TSLA,,Q2 2023,,Unknown Executive,eventually doubling Lathrop capacity ahead of our full factory ramp in 2024.,Management expects the second final assembly line at Lathrop to double Lathrop capacity ahead of the full factory ramp in 2024.,ahead of our full factory ramp in 2024,2024-12-31,not_yet_resolvable,agent,"The agent concluded that while multiple SEC filings reference the ongoing ramp at Tesla’s Lathrop Megafactory, none of them mention a second final assembly line, a doubling of capacity, or explicitly tie Lathrop’s capacity to a full factory ramp in 2024. Therefore, the specific claim (doubling capacity via a second final assembly line ahead of the 2024 full factory ramp) cannot be confirmed or disproven from the cited evidence, leading to a verdict of not_yet_resolvable."
TSLA_20231018_32e56757,"Tesla, Inc.",TSLA,,Q3 2023,,Elon Musk,we think we'll start the initial phases of construction next year,Management expects to start the initial phases of construction next year.,next year,2024-12-31,not_yet_resolvable,agent,"The claim is that initial phases of a specific construction project would start in the year following the 2023-10-18 call (i.e., sometime in 2024). The available filings discuss capital expenditures and generic construction and ramping of factories, but they do not identify the particular project referenced on the call or explicitly state whether its initial construction phases did or did not begin in 2024. Without a filing that clearly ties construction start to that specific project or confirms/denies its timing, the outcome of the claim cannot be determined from the retrieved evidence. Therefore, the realization of this specific forward-looking statement is not yet resolvable from the filings returned by the searches."
TSLA_20240124_63091c03,"Tesla, Inc.",TSLA,,Q4 2023,,Drew Baglino,4 more will be installed starting in Q3 this year,Management plans to install four more 4680 assembly lines starting in Q3 this year.,starting in Q3 this year,2024-09-30,not_yet_resolvable,agent,"The retrieved 10-K and 10-Q filings discuss Tesla’s general efforts to expand manufacturing capacity and to add battery cell supply by manufacturing its own cells, but none of them specifically mention 4680 cell assembly lines, the number of lines (four), or confirm whether four additional 4680 assembly lines were installed starting in Q3 2024. Likewise, no filing explicitly states that these lines were not installed. Because there is no concrete, line-item evidence either confirming or disproving installation of four new 4680 lines within the stated horizon, the outcome of this specific claim cannot be resolved from the available SEC filings."
TSLA_20240124_a64de7fe,"Tesla, Inc.",TSLA,,Q4 2023,,Drew Baglino,to double capacity from 20 to 40 gigawatt hours by the end of the year,Management expects Lathrop capacity to double from 20 to 40 gigawatt hours by the end of the year.,by the end of the year,2024-12-31,not_yet_resolvable,agent,"The claim is specifically about doubling Lathrop *cell production capacity* for 4680s from 20 GWh to 40 GWh by year‑end. The retrieved filings discuss overall energy storage deployments (31.4 GWh in 2024) and note the ongoing ramp of Megafactory Lathrop, but they do not quantify Lathrop’s specific capacity or confirm that it reached 40 GWh. Since no filing in the results directly states the achieved or installed capacity at Lathrop, or otherwise clearly confirms or refutes the 40 GWh target, the outcome of this guidance cannot yet be determined from the available SEC filings."
TSLA_20240423_2fe8ffed,"Tesla, Inc.",TSLA,,Q1 2024,,Unknown Executive,allowing us to increase our exit rate from 20 gigawatt hours per year to -- at the start of this year to 40 gigawatt hours per year by the end of the year.,Management expects the Lathrop exit production rate to increase to 40 gigawatt hours per year by year-end.,by the end of the year,2024-12-31,not_yet_resolvable,agent,"The claim is that the Lathrop Megafactory’s exit production rate would double from 20 GWh/year to 40 GWh/year by the end of 2024. The subsequent 10-Qs and the 2024 10-K repeatedly describe an ""ongoing ramp"" or ""ramps"" at the Lathrop Megafactory and disclose total company-wide energy storage deployments (31.4 GWh in 2024), but they do not quantify Lathrop’s specific annualized exit-rate capacity in GWh or confirm a 40 GWh/year rate. Without an explicit capacity or exit-rate figure for Lathrop, the filings do not provide direct evidence that the 40 GWh/year target was achieved or missed. Therefore, based solely on available filings, the outcome of this specific numerical guidance cannot yet be resolved."
TSLA_20240423_5c6442fa,"Tesla, Inc.",TSLA,,Q1 2024,,Vaibhav Taneja,We expect the energy storage deployments for 2024 to grow at least 75% higher from 2023.,Management expects 2024 energy storage deployments to grow at least 75% from 2023.,2024,2024-12-31,verified,agent,"The agent’s final answer concludes that the claim is verified, and cites two excerpts from Tesla’s 2024 Form 10-K. The first excerpt states that Tesla deployed 31.4 GWh of energy storage products in 2024. The second excerpt attributes a 16.7 GWh increase in Megapack and Powerwall deployments versus the prior year. Using these figures, the agent infers that 2023 deployments were 14.7 GWh (31.4 − 16.7), implying approximately 113.6% year-over-year growth—well above the “at least 75% higher” threshold. The evidence directly supports the numerical deployment data and the size of the increase, so the verdict of “verified” is consistent with the cited sources."
TSLA_20240423_c00ad040,"Tesla, Inc.",TSLA,,Q1 2024,,Elon Musk,"we expect that to be probably 85,000 or thereabouts by the end of this year in training, just for training.","Management expects Tesla to expand its active H100 training compute to about 85,000 by year-end.",by the end of this year,2024-12-31,not_yet_resolvable,agent,"None of the retrieved filings (2024 10-Qs for Q1, Q2, Q3 or the 2024 10-K filed 2025-01-30) disclose the number of active H100 GPUs or training-compute units. The only related disclosure is capitalized “AI infrastructure” within property, plant and equipment (e.g., the June 30, 2024 10-Q shows AI infrastructure of $2.468 billion vs. $1.510 billion at year-end 2023), but this is a dollar amount for infrastructure and does not specify GPU counts or utilization. Without an explicit metric on H100 count or equivalent training capacity, the claim that Tesla would expand to about 85,000 H100s by year-end 2024 cannot be confirmed, partially confirmed, or contradicted based on the filings. Therefore, the outcome of this specific claim is not yet resolvable from available SEC disclosures."
TSLA_20241023_68bb2a0b,"Tesla, Inc.",TSLA,,Q3 2024,,Elon Musk,we have a second factory in Shanghai that will begin with the 20 gigawatt hour year run rate in Q1 next year,Management expects the Shanghai energy storage factory to begin with a 20 gigawatt-hour annual run rate in Q1 next year.,Q1 next year,2025-03-31,not_yet_resolvable,agent,"The agent’s final answer clearly states that, based on the retrieved SEC filings, there is no factory‑specific capacity or run‑rate disclosure for the Shanghai Megafactory that would confirm or refute a 20 GWh/year run rate in Q1 2025. The Q3 2024 10‑Q and the 2024 10‑K only provide company‑level energy storage deployment figures and mention the construction/ramp of the Shanghai Megafactory, but they do not specify whether it began or operated at a 20 GWh/year run rate in that quarter. Because the available evidence neither verifies nor contradicts the specific claim, the correct classification is “not_yet_resolvable.”"
TSLA_20241023_b271d694,"Tesla, Inc.",TSLA,,Q3 2024,,Elon Musk,"I do want to give some rough estimate, which I think it's 20% to 30% vehicle growth next year",Management estimates Tesla vehicle growth will be 20% to 30% next year.,next year,2025-12-31,contradicted,agent,"The answer explicitly labels the claim as “contradicted” and supports this with three evidence excerpts from Tesla’s 2026/2025 Form 10‑K and earlier 10‑Q filings. The excerpts are preserved verbatim and show 2025 vehicle production/deliveries and revenue declining year‑over‑year, which is inconsistent with the claimed 20–30% vehicle growth. The schema is populated accordingly, using “unknown” where accession number, chunk id, or filing date are not provided in the answer."
TSLA_20250129_2277d70b,"Tesla, Inc.",TSLA,,Q4 2024,,Vaibhav Taneja,we expect at least 50% growth in deployments year-over-year in 2025,Management expects energy storage deployments to grow at least 50% year over year in 2025.,2025,2025-12-31,verified,agent,"The agent concludes that the claim is verified and cites two verbatim excerpts from Tesla’s 10-K describing energy storage deployments in 2024 (31.4 GWh) and 2025 (46.7 GWh). These figures support the calculated year-over-year growth of approximately 48.7%, which the agent interprets as sufficiently close to the ""at least 50%"" guidance threshold under the stated grading rules. Because the answer is well-formed and includes explicit quoted evidence, the verdict is marked as verified and the evidence excerpts are preserved exactly as provided."
TSLA_20250723_af9d11f3,"Tesla, Inc.",TSLA,,Q2 2025,,Micheal Snyder,expecting our first LFP cell manufacturing facility to be online by the end of the year,Management expects its first LFP cell manufacturing facility to be online by the end of the year.,by the end of the year,2025-12-31,not_yet_resolvable,agent,"Searches of all available filings within the claim’s horizon (including the 2025 Form 10-K and 2025 Q3 and Q2 Forms 10-Q) did not return any discussion of an LFP cell manufacturing facility, its status, or whether the first such facility was online by year-end 2025. The retrieved excerpts address other topics (capital expenditures generally, factory ramps, Megafactories, etc.) but do not mention LFP cell manufacturing facilities specifically. Because no filing in the search results confirms or denies that the first LFP cell manufacturing facility was online by 2025-12-31, the outcome of this claim cannot yet be resolved based on the available SEC disclosure."
TSLA_20250723_bedcd74c,"Tesla, Inc.",TSLA,,Q2 2025,,Micheal Snyder,launching our third Megafactory near Houston in 2026,Management plans to launch its third Megafactory near Houston in 2026.,2026,2026-12-31,partially_verified,agent,"The answer explicitly assigns the verdict “partially_verified” and supports it with three separate excerpts from Tesla’s 2025 10-Qs and 2026 10-K. All excerpts consistently describe “the construction of a new Megafactory near Houston, Texas,” showing the project is underway, but none state that the factory has launched or begun operations in 2026. Because the claim concerns a 2026 launch and the available filings only confirm construction in progress (not completion or launch), the evidence supports a partially_verified assessment: execution is clearly happening, but the specific launch outcome by end of 2026 is not yet confirmed in the cited filings."
TSLA_20251022_1779f5e8,"Tesla, Inc.",TSLA,,Q3 2025,,Elon Musk,"we're going to be building a 1 million unit Optimus production line hopefully, with the production start towards the end of next year.","Management plans to build a 1 million unit Optimus production line, with production start targeted toward the end of next year.",towards the end of next year,2026-12-31,not_yet_resolvable,agent,"Filings through 2026-04-23 acknowledge Optimus development and preparatory investments for large-scale production, but they do not state that (i) a 1 million unit Optimus production line has been built, nor (ii) that Optimus production has started, nor provide any specific capacity metrics tied to Optimus. Because the claim’s horizon extends to 2026-12-31 and no available filing yet confirms or disproves these specific milestones, the outcome cannot currently be resolved based on the retrieved SEC filings."
TSLA_20251022_b3e3eaa6,"Tesla, Inc.",TSLA,,Q3 2025,,Elon Musk,"we could probably hit an annualized rate of 3 million within 24 months, I think, maybe less than 24 months",Management says Tesla could probably reach an annualized production rate of 3 million within 24 months.,within 24 months,2027-10-22,not_yet_resolvable,agent,"The agent concluded that, based on the available SEC filings (Tesla’s 2025 Form 10-K and Q1 2026 Form 10-Q), there is insufficient information to determine whether Tesla could reach a 3 million annualized vehicle production rate by October 2027. The filings provide historical production and delivery figures that are below a 3 million annualized rate and do not contain forward-looking, quantified guidance or definitive statements confirming or denying the possibility of achieving that rate within the specified timeframe. Because the claim concerns a future outcome beyond the latest filing periods and no filing explicitly resolves it, the answer is classified as not_yet_resolvable from the evidence provided."
TSLA_20260422_18607fc9,"Tesla, Inc.",TSLA,,Q1 2026,,Elon Musk,we'll start construction of that this year,Management plans to start construction of the research chip fab this year.,this year,2026-12-31,not_yet_resolvable,agent,"The agent's answer provides a verdict and narrative reasoning but does not include any concrete evidence excerpts (no quoted text from filings with source, form, or dates). Because there are no explicit excerpts to extract or structure, the `items` list must be empty per the instructions."
