companyid,companyname,keydevid,transcriptid,headline,mostimportantdateutc,transcriptcomponentid,componentorder,transcriptcomponenttypename,transcriptpersonname,speaker_company,speakertypename,componenttext
26642.0,The Coca-Cola Company,571380544.0,1507096.0,"The Coca-Cola Company, Q2 2018 Earnings Call, Jul 25, 2018",2018-07-25,59614923,54,Question and Answer Operator Message,Operator,,Operator,"Ladies and gentlemen, thank you for participating in today's conference. This does conclude today's program, and you may all disconnect. Everyone, have a wonderful day."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474584,0,Presentation Operator Message,Operator,,Operator,"At this time, I would like to welcome everyone to The Coca-Cola Company's Third Quarter Earnings Results Conference Call. Today's call is being recorded. If you have any objections, please disconnect at this time. [Operator Instructions] 
I would like to remind everyone that the purpose of this conference is to talk with investors, and therefore, questions from the media will not be addressed. Media participants should contact Coca-Cola's Media Relations department if they have any questions. 
I would now like to introduce Mr. Tim Leveridge, Vice President and Investor Relations Officer. Mr. Leveridge, you may now begin."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474585,1,Presenter Speech,Timothy Leveridge,,Executives,"Good morning, and thank you for joining us today. I'm here with James Quincey, our Chief Executive Officer; and Kathy Waller, our Chief Financial Officer. 
Before we begin, I would like to remind you that this conference call may contain forward-looking statements, including statements concerning long-term earnings objectives, and should be considered in conjunction with our cautionary statements contained in our earnings release and in the company's most recent periodic SEC report.
We posted schedules under the Financial Reports and Information tab in the Investors section of our company website. These schedules reconcile certain non-GAAP financial measures, which may be referred to by our senior executives during the morning's discussion, to our results as reported under generally accepted accounting principles. Finally, during today's call, when our senior executives refer to comparable performance, they are referring to comparable performance from continuing operations. Following prepared remarks this morning, we will turn the call over for your questions. [Operator Instructions] 
Now let me turn the call over to James."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474586,2,Presenter Speech,James Quincey,,Executives,"Thanks, Tim, and good morning, everyone. We've had another solid quarter that has included a number of notable developments from M&A to changes in our leadership. And I'll come to all of that shortly. 
But let me start by focusing on our quarter and our year-to-date performance. We are gaining share in a growing industry. Industry growth has improved from last year, driven by better results across both developed and emerging markets. Some large emerging markets like China, India and Brazil are clearly doing better. Others like Argentina, South Africa and the Middle East are not doing so well. But collectively, we are seeing solid results. 
We've been capturing more than our fair share of growth as we continue to execute on our transformation as a total beverage company. And notably, the industry has seen better performance within the global sparkling soft drink category, delivering both volume and value growth year-to-date. 
Turning to our operational performance. We are managing our business well across key dimensions. Organic revenue is up 5% year-to-date, driven by strength across all operating segments. Unit case volume is up 2%, led by Trademark Coca-Cola, which grew 3% globally. Comparable EPS is up 8% year-to-date, in line with our guidance of 8% to 10% for the full year. This is despite significantly stronger currency headwinds than we anticipated at the beginning of 2018. We accomplished this through a combination of top line growth and productivity initiatives as driving underlying margin expansion even as we continue to invest back in the marketing and face a rising cost environment. 
Finally, our top and bottom line growth is broad based. Developed markets have grown organic revenues low single digits year-to-date, and our emerging and developing markets have grown double digits year-to-date. 
Turning to our geographic performance in the quarter. In EMEA, we grew organic revenue 9%, benefiting from solid operational price/mix as well as from geographic mix. During the quarter, we saw strong growth across Europe, driven by Coca-Cola Zero Sugar, Fuze Tea and Innocent, all helped by good weather.
In some of the emerging and developing markets like Turkey and the Middle East, the macroeconomic environment is tough, but ongoing packaging and pricing initiatives are helping us deliver solid revenue growth while staying affordable.
Turning to Asia Pacific. Despite cycling a more difficult comparison period, strong performance in China and India drove another quarter of mid-single-digit organic revenue growth for the segment. In Japan, a solid innovation pipeline was overshadowed by natural disasters in July and September, which included a flood that destroyed the production facility for our bottler, impacting our capacity. Looking ahead, we'll continue working closely with our bottler to minimize the impact and protect our position in the market. 
In Latin America, we delivered 19% organic revenue growth for the quarter as we continue to execute against the fundamentals amid a variety of macroeconomic environments. Now worth noting, 9 points of that growth is due to the timing of concentrate shipments in Brazil, which will reverse out in the fourth quarter. However, even after adjusting for this timing element, we still delivered double-digit top line growth in the quarter. 
In Brazil, our business continued its recovery with volume growth accelerating to 3% in the quarter, driven by positive performance in all category clusters. Argentina, on the other hand, faces increasingly challenging macro conditions. So we are focusing on expanding our returnable packaging infrastructure and adjusting our price/pack architecture to maintain key price points and affordability. It's a playbook we understand, even one I personally managed before.
Mexico. Mexico continues to perform well, benefiting from new product launches and strong growth in Trademark Coca-Cola, supported by solid execution from our bottling system. 
Finally, North America. We continue to deliver strong performance in the marketplace gain value share. During the quarter, our system took a price increase to address pressure from higher input and transportation costs. As a result, our price/mix improved 3 points sequentially, resulting in a slight positive price/mix for the [ first ] quarter this year. And as -- and we continue to deliver strong performance, especially within the Zero Sugar portfolio. This in turn led to accelerated organic revenue growth of 2% and comparable operating income growth of 5% in the third quarter.
Now let's talk a bit about how we're driving disciplined growth in the business. Of course, it all starts with the consumer. Over the last few calls, we've discussed how we've been, leveraging innovations like Coke with coffee to grow our portfolio by addressing key consumption occasions and also how w are lifting, shifting and scaling successful brands like Fuze Tea across multiple markets. However, there are times when we need to look externally and leverage M&A to drive our total beverage portfolio. M&A, of course, is not a strategy in of itself. It's an enabler of our strategy. And while the focus of M&A continues to evolve, what's consistent is we remain disciplined about our allocation of capital and about the mission of M&A as an enabler. 
Over the last few months, we've announced quite a few acquisitions and investments. Each one is part of our larger strategy to broaden our consumer-centric portfolio. But don't read too much into the number of transactions in a single quarter and extrapolate that as the pace of activity going forward.
We, of course, use M&A for many purposes: to fill gaps in our portfolio, yes, enter emerging categories or even obtain capabilities or platforms that complement our existing strengths. And we look for opportunities to create value by scaling grounds to be bigger and bigger than they already are. 
In  North America, we invested in BODYARMOR, a premium sports performance and hydration brand that's one of the fastest-growing beverage trademarks in the United States. In Australia, we purchased organic and [indiscernible] company, which gives us MOJO, our first company-owned brand. And we invested in the [ May Group ], which is known for products like pulp-pressed juice and high-protein smoothies.
In Europe, we purchased Tropico, which gives our French business a strong foothold in the still fruit-flavored beverages. We believe these brands that have strong edge will eventually allow us to gain quality leadership in the respective categories.
And of course, our biggest announcement in the quarter was our pending acquisition of Costa. What we get with Costa is more than just a brand. It's a platform that will give us the ability to scale within the $500 billion global hot beverage category. Despite the size of Costa, our approach will be similar to the other deals like Innocent and Honest. We'll aim to reserve Costa's unique capabilities while adding the strength of The Coca-Cola system. As with all our M&A, completing the acquisition is only the first step. What is critical is accelerating our results and executing with precision.
To ensure we properly connect and globally scale key acquisitions, investments and partnerships, we have created a new group, Global Ventures, to be led by Jennifer Manning. In this newly created position, Jennifer and her team will focus on ensuring we get the maximum value from acquisition and investments like Costa, our partnership with Monster Beverages, et cetera. This group will also partner with colleagues around the world to identify and nurture the next series of fast-growing opportunities. 
As you'll recall, this was one of just -- not just one the organizational changes we announced in mid-October. Now, with than ever, we must constantly adapt our business to the changing marketplace. The leadership changes we are making over coming months are significant, and I believe that they will set us up for success in the years to come.
Beginning January 1, Brian Smith will become our President and Chief Operating Officer. In this role, Bryan will bring an accelerated focus on the execution of our initiatives in the field, focus on the overall success of the company as well as our long-term strategic direction. Brian is a valued business partner with tremendous experience, most recently as Group President, Europe, Middle East and Africa. At a time when our business is fast-changing and more complex than ever, it's important to have a skilled executive, who will focus intently on the success of our field operations. I can't think of a better fit than Brian.
We've also announced the succession plan for our Chief Financial Officer. Kathy, who's had a tremendous 32-year career in the company, will retire as CFO in March of next year. She'll be succeeded as CFO by John Murphy, who'll begin the transition to his new job by serving as deputy CFO starting January 1. John currently leads our Asia Pacific group and is a great choice for the vital work of overseeing our financial organization. John's extensive experience includes financial, strategy and operational roles, so he's a natural fit to step in. 
And finally, we elected Nancy Quan as Chief Technical Officer. Nancy will join my leadership team to focus on product supply, strategic sourcing and technical governance as we evolve as a total beverage company. 
These changes led to a number of others that we also announced, and I'm pleased that our deep bench allows us to move a group of diverse, talented and experienced leaders into new roles quickly. 
For the summary. The global economy is still growing but remains volatile. Some markets are getting better, while others are struggling as the economic cycle moves to different phase. Our industry is growing, driven by both developed and emerging markets, and we are winning with momentum in our business. So despite currency moving against us, we remain focused on delivering the earnings guidance we laid out at the beginning of the year. 
Finally, I'd like to thank Kathy. While Kathy will be with us through next March, I would be remiss not to take a moment to thank her and acknowledge her outstanding career. Over her 32 years here at the company, Kathy has made significant contributions to both our company and the system. Working her way from financial analysts all the way to the most senior finance role in the company, truly, a testament to the value she had brought to every phase of the journey. And as CFO for the past 5 years, she has [indiscernible] the company's financials through the extremely complex refranchising process, and she is leaving a strong foundation for John to build on. And finally, she has been a critical partner to me, and I have appreciated all her valuable support. Thank you, Kathy."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474587,3,Presenter Speech,Kathy Waller,,Executives,"Thank you, James, and good morning, everyone. It has been a tremendous honor to serve as the Chief Financial Officer of The Coca-Cola Company. During my tenure with the company, I've seen our business evolve and grow from a sparkling beverage company with 3 principal brands to a total beverage company with numerous billion-dollar brands that span across all beverage categories. It has also been a pleasure working for, first, Muhtar, and now James. I'm excited for the future of the company. We have a great leadership team that will continue to build on and execute the company strategy. And I'm particularly excited about the incoming CFO, John Murphy. John's experience and capabilities will allow him to be a great partner to James and a great leader for the finance organization.
So I'm looking forward to working with my team as we close out the rest of 2018 and look forward to working with John to ensure a smooth transition as he takes over in 2019.
Now turning to our performance in the quarter. As James mentioned, we saw strong underlying growth, building on a solid first half. We delivered 6% organic revenue growth, driven by a 4% concentrate shipment and 2% price/mix. Concentrate shipments outpaced unit case volume growth by 2 points in the quarter. This was due largely to Brazilian bottlers building inventory as a precaution to any further supply disruptions in the country around the presidential election and ahead of changes in local tax regulation. 
We anticipate this inventory build will reverse in the fourth quarter as the elections are now completed and the tax regulation has been phased in. The strong organic revenue growth, combined with ongoing productivity measures and the timing of expenses, drove 20% underlying operating income growth in the quarter. 
While the underlying results are strong, as you know, our reported financials continue to be affected by accounting changes enacted at the beginning of this year and from cycling bottler refranchising activity from last year. 
Our comparable operating margin increased 575 basis points due to refranchising and strong underlying performance, partially offset by an approximate 130 basis point impact from new accounting standards and currency. 
Productivity helped drive a roughly 400 basis point expansion in underlying operating margins with actions across all of our operating segments. However, we saw a particular benefit in our North America and corporate segment due to lean enterprise initiative. 
The accounting impact from the change in revenue recognition was roughly in line with our expectations. It's important to note that the impact varies significantly by operating segment. For example, Latin America saw over a 400 basis point benefit in its margins, while north America's margin was impacted by roughly 250 basis points. 
So I recognize that there are a lot of moving parts, but if you were to neutralize each of these effects, our underlying operating margins expanded about 400 basis points in the quarter and about 200 basis points for the year-to-date period.
Below the line, we benefited from a lower tax rate. In order to bring our year-to-date effective tax rate in line with our revised full year expectation of 20.3%, we recorded an effective tax rate of 19% in the quarter. So all-in, good operational performance, coupled with a timing benefit and a lower effective tax rate, resulted in comparable EPS of $0.58 in the quarter, up 14%, which includes an 8% unfavorable impact from currency. 
So before turning to the fourth quarter, let me provide an update on bottlers transaction. I am happy to announce that with the sale of our company-owned bottler in Canada at the end of the third quarter, we have now completed our North America bottler refranchising process. We've set ourselves for the future with an energized bottling system that is bringing a renewed focus on their local markets. 
In Asia, we expect to acquire 51% of our Philippines bottler from Coca-Cola FEMSA during the fourth quarter. This will become a part of our Bottling Investments Group, which is now comprised primarily of Southwest and Southeast Asian bottlers. These 2 transactions should roughly offset each other, resulting in a minimal and structural impact in our P&L in 2019.
In Africa, we are moving forward with the sale process of our company-owned bottler, but we now expect to sell an equity stake in Coca-Cola Beverages Africa in 2019 rather than in the fourth quarter of 2018.
Now turning to the remainder of this year. Considering our performance year-to-date and despite an increasingly challenging currency environment, we are maintaining our guidance on organic revenue and comparable EPS growth. Specifically, we continue to expect organic revenue growth of at least 4% and comparable EPS growth of 8% to 10%. However, there are 2 elements within that guidance that are changing, and there's a third element that impacts phasing. 
While these balance each other for the full year, due to the timing of each, they do result in a shift between quarters. But first, we expect the third quarter inventory build-up in our Brazilian bottlers to reverse in the fourth quarter. Second, we now expect to sell CCBA, Coca-Cola Beverages Africa, in 2019 instead of in 2018. As such, a $0.02 structural benefit that we expect to receive from this transaction will now shift from the fourth quarter '18 into our 2019 earnings. And third, we now expect an effective tax rate of 20.3% for the full year versus our original estimate of 21%. Now while this will be a slight benefit to our fourth quarter earnings, it was a much larger benefit to our third quarter earnings. And this was because we needed to bring our year-to-date effective tax rate in line with our revised full year expectation. As such, we recorded an effective tax rate of 19% in the third quarter.
Now taken together, these 3 changes represent a $0.03 unfavorable impact to fourth quarter earnings, while the full year does not change. As always, our Investor Relations team will be happy to walk through each element in more detail as you build out your models for the year.
Turning to cash flow. We continue to expect to generate cash from operations of approximately $8 billion, and we remain disciplined in our capital allocation. We continue to expect to reinvest $1.7 billion in the business through capital expenditures. And we will return free cash flow to share owners through dividends of approximately $6.7 billion and an expected $1 billion in net share repurchase.
So in summary, we delivered solid financial performance in both the quarter and year-to-date period. And we remain focused on delivering full year comparable EPS within our previously provided range of 8% to 10%. 
So operator, we're now ready for questions."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474588,4,Question and Answer Operator Message,Operator,,Operator,"[Operator Instructions] 
Our first question comes from Bryan Spillane of Bank of America Merrill Lynch."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474589,5,Question,Bryan Spillane,,Analysts,"Kathy, I want to wish you all the best. Thank you for all your help over the years. So I guess, my question is related to CCBA. And I think in the press release, there's a write-down that's been described there of -- and so I guess, my question is a couple of things. One, what's driving the write-down in CCBA? And how should we think about maybe how you're thinking about structuring the deal going forward? Is that just lower the price or you're thinking about different types of ownership structures? Just any update there would be helpful."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474590,6,Answer,James Quincey,,Executives,Sure.
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474591,7,Answer,Kathy Waller,,Executives,"Yes. Let me start. So yes, the actual write-down was a function of the impairment indicators. So for accounting purposes, we have to look at our all of investments, and we do that at a certain time of year. And based upon the indicators, if there is -- what happened with the macro environment and particularly the currency devaluation in South Africa drove us to write down -- to have an impairment that we have to write down, basically. It's not a function of trying to change prices, selling in the future. It's merely an accounting impairment."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474592,8,Answer,James Quincey,,Executives,"Yes. And I mean, I'm not sure that, that radically changes how we're thinking about structuring the deal. We've got a number of conversations ongoing with different parties about how we might create a stronger system in South and East Africa. We -- if you invest in the emerging markets, you don't always expect a straight line, and that's kind of what's come through in the impairment, driven by the macros and as we've adapted the sugar tax in the second quarter. But our view of the long-term attractiveness of Africa or the youngest billion remains on dim. And we think it's a very exciting asset. And so we are working with different parties on potential setups."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474593,9,Question and Answer Operator Message,Operator,,Operator,And our next question comes from Steve Powers with Deutsche Bank.
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474594,10,Question,Stephen Robert Powers,,Analysts,"Congrats, Kathy, on a great career for me as well. So James, I, too, was hoping maybe to step away from the quarter a moment and just ask a question on how new initiatives are being prioritized across the system under the total beverages company strategy and specifically how you've been able to streamline potential points of friction between yourselves and your bottling partners. I mean, over the years, I guess, it seems to me, at least, like there've been many good intentions, but often times, the systems may have been bogged down into bidding who should spend what portion of new initiative costs, conversely, who should reap more of the benefits because everyone seems to have a different definition of what equitable means. But today, just by virtue of how fast the system is bringing new ideas to market, both organically and now, as you highlighted, through M&A, it seems like you've been able to maybe cut through some of that red tape and focus more on the end consumer. So again maybe just talk a little bit more, if you could, about the changes that have been made, maybe how the new global ventures group may fit and going forward and then, ultimately, how should investors in fact think about what portion of the cost versus what portion of the benefits accrues to KO versus the bottling partners."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474595,11,Answer,James Quincey,,Executives,"Well, that is indeed a broad question. I think, firstly, it will be fair to recognize that the system is benefiting from the experiments and the things we've been doing over the last 10-plus years around the world to try and expand into a number of other categories. So we've been experimenting and learning and identifying what's good practice and what's not good practice for a good number of years now. And you're seeing that base of knowledge and expertise growing that's allowing us to have a foundation to move faster. Clearly, the end of the refranchising process and having kind of a clear partnership network with well-funded partners who want to invest and want to win in the marketplace, combined with a greater degree of organizational clarity and focus on empowerment and accountability and getting things done on the company side, whether that be the marketing, the innovation, the M&A, whichever piece of the puzzle is required, has clearly helped. And then, I think, the global ventures is another step in that direction. We've had acquisitions in parts of the world. We have Venturing & Emerging Brands unit in different parts of the world. What we have not been so successful at is tying that together across regions, across the groups, if you like. And I think that's what this represents in terms of the global ventures. So rather than letting something be successful in one group and then taking forever to get to another group, this unit here will be there to help push and drive the agenda for greater speed going forward. At the end of the day, how do we get faster? We get faster, not just because of all those things, but because there are exciting, interesting, financially attractive opportunities that the system can capture. The relative economics and the capital needed differ by category, differ depending on the starting point of the different systems in the different part of the world, what's already been built. And of course, what we've learned over the years with our partners is how to move quickly to a place where it's attractive [indiscernible]. At the end of today, if it's not attractive, it's not going to go very far. And that's us, our bottling partners and, ultimately, the customers and the end consumer. So we it needs to be organized so the incentives are clear and attractive."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474596,12,Question and Answer Operator Message,Operator,,Operator,And our next question comes from Dara Mohsenian with Morgan Stanley.
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474597,13,Question,Dara Mohsenian,,Analysts,"So I wanted to focus on emerging markets. There's obviously been a lot of market concern over the slowing macros in China. There's been the election volatility there on the Latin America. You mentioned a number of emerging markets, some of which are looking more positive, some of which aren't looking as positive. So I guess, James, can you just give us a bit of an update on your perspective on the macro outlook here in emerging markets as you look around the world? Not so much a review of the quarter but sort of what you saw sequentially as you moved through the quarter in October and any forward-looking thoughts. And while we're on that subject, obviously, a stronger dollar sort of reflects those emerging markets concerns. So any thoughts on sort of the FX pressure for 2019 earnings based on where we stand today would also be helpful."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474598,14,Answer,James Quincey,,Executives,"Yes. Kind of in reverse order, it's a little early to provide FX guidance for 2019. But I think the -- look, when you stand back, clearly, there's some emerging markets that have got better. If we'd been talking 2, 3 years ago, we were having a tougher time in China, Brazil, recently, India. But those have all improved over the last 6 to 12 months, and we have good growth in all of them, including Brazil. But in the meantime, it's got tougher in a number, whether that's Argentina, Turkey, South Africa and the Middle East. So I think there's clearly some additional volatility in the emerging markets. I think you can see that in the GDP numbers. You can see that in the GDP forecast. At least the IMS and some of the others are ongoing, ""Okay, it's getting a little softer,"" and I think that's representative of the U.S. dollar strength in recent months. Exactly what the path forward will be is hard to predict exactly at this point in time. We are clearly moving to a slightly different phase in the economic recovery, and I think that will bring some ups and downs. But net-net, we've got a portfolio across 200-plus countries. We are driving -- we're seeing growth in the developed, in developing, in some of the emerging. And at the end of the day, we can do a lot of brisk walk gazing, but what's really important is we focus on what we can do, on what we can control, which is about staying close to the consumer, understanding what drinks and packages they want, working with our customers to create value for them, provide the right marketing and the right innovation so the system can execute with excellence. And that's -- that will deliver a winning formula in good days and in bad days."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474599,15,Question and Answer Operator Message,Operator,,Operator,And our next question comes from Vivien Azer from Cowen and Company.
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474600,16,Question,Vivien Azer,,Analysts,"So last month, there was public commentary that you guys are closely monitoring the nonpsychoactive CBD category. So James, I was hoping that you could expand on that comment and discuss what, if any, regulatory changes you would need to see to become more interested in the space in the U.S. and also internationally."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474601,17,Answer,James Quincey,,Executives,"Well, I think that's a simple one. We don't have any plans at this stage to get into this space. So that's kind of where we are."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474602,18,Question and Answer Operator Message,Operator,,Operator,And our next question comes from Bonnie Herzog of Wells Fargo.
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474603,19,Question,Bonnie Herzog,,Analysts,"Congratulations, Kathy. I, too, wish you all the best. I have a question for you guys on your marketing spend in the quarter and so far this year. In general, I'm wondering if you're seeing the lift you expected from your spending. And then could you give us a sense of how much your spending has increased this year or not and how we should think about that evolving in the future? I guess, I'm assuming that the percentage of sales will likely increase, given your revenue base, but on an absolute dollar basis, how should we think about this going forward? Will you plan to increase spend in the future?"
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474604,20,Answer,James Quincey,,Executives,"Yes, I think, I mean, clearly, there are some mechanical parts to the P&L as we sell some of the bottling and refranchising has come to a close. But we have been pursuing a steadfast strategy of reinvesting in our business for a number of years. And so I think we said no big discontinuity happening or seeing out there at this stage. So I think the marketing spend, I think, is producing good results. We are winning in the marketplace. We're growing the soft drink category and revenue in volume, and the Coke trademark's growing Coke Zero Sugar [indiscernible]. So I think we are seeing the sales and volume and transaction uplift, the engagements of the consumers with the brand. So we think we are in a good place in terms of what our marketing's delivering for us. So leaving aside the mechanical effects of refranchising to the P&L and the percentage of DME, then I think it's relatively steady as we go. So yes, I think you can see those examples."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474605,21,Question and Answer Operator Message,Operator,,Operator,Our next question comes from Lauren Lieberman with Barclays.
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474606,22,Question,Lauren Lieberman,,Analysts,Great. I was hoping you could talk a little bit about competitive dynamics in North America. Latest Nielsen came out today and showed that Pepsi still does not appear to have moved on pricing. So if you could just talk a little bit about what you're seeing actually in the marketplace because I know Nielsen is not always the most representative.
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474607,23,Answer,James Quincey,,Executives,"Yes. So clearly, we've taken some price increases this year in the U.S. marketplace, whether that be in the juice category by changes in the packaging, in soft drinks, in a number of channels. And clearly, we've been pushing that through over the years under the headline of we're doing a lot of things to engage the consumer with the various categories in our portfolio from the marketing and the packaging, working with our customers to create value for them. We think this is a strategy that has worked for us over the recent years and will continue, and is continuing, to work for us going forward. So I'm not sure it makes that much sense for me to comment on short periods of competitive pricing activity. We've always said, look, we're going to follow a rational pricing approach with a few points of pricing, which is what's happening on an underlying basis in the U.S. It won't necessarily be a straight line for all sorts of reasons, but we're going to stick to our strategy, and I think that's the one that will see us through to the right place."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474608,24,Question and Answer Operator Message,Operator,,Operator,And our next question comes from Judy Hong with Goldman Sachs.
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474609,25,Question,Judy Hong,,Analysts,"Best wishes to you, Kathy, from me as well. So I guess, my question is just on the guidance. So one is just clarification. So for this year, if we think about all the moving parts, on the comparable EPS, really, the only thing that's changing is the tax rate coming down, which is about $0.02 or $0.03 benefit to your guidance. And then I know you're not giving 2019 guidance, but as we think about, James, your sort of commitment to continue to grow comparable EPS even with some of the FX headwinds, you've got tax rate benefit going away next year, FX probably another 2- or 3-point headwind. So maybe, conceptually, what are some of the P&L levers that you can continue to focus on to really drive growth in comparable EPS?"
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474610,26,Answer,Kathy Waller,,Executives,"Certainly. So yes, there is the tax benefit for this year. And given the structural has slightly worked, then we said early at the beginning of the year, and then, frankly, currency has worsened at the beginning of the year. We are going to stick to our 8% to 10% guidance."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474611,27,Answer,James Quincey,,Executives,"Yes. On 2019, it's too early to get into 2019. But in the end, we said we're going to follow 3 pillars in trying to manage this going forward. We need to grow the top line by doing the right thing for the consumer in terms of the beverages, the marketing, the packaging, the innovation, create value with our customers, have the right refranchise bottlers to execute in the marketplace. That will drive local top line in each of the 200-plus countries we operate in. We'll focus ourselves and as a system on being efficient stewards of the P&L and the capital such that the margins, again locally, will be appropriate for that business and driving growth. And then, of course, the piece that we have to bring together as the portfolio management is paying attention to what that translates to in comparable EPS earnings. How we're going to put that together for 2019, we'll come back to in a future date."
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474612,28,Question and Answer Operator Message,Operator,,Operator,And our next question comes from Ali Dibadj with Bernstein.
26642.0,The Coca-Cola Company,581864681.0,1582837.0,"The Coca-Cola Company, Q3 2018 Earnings Call, Oct 30, 2018",2018-10-30,62474613,29,Question,Ali Dibadj,,Analysts,"Congrats as well from me. So you're delivering pretty well on fanning out the portfolio to meet consumers' needs, including with M&A. Could you talk more about the pace of activity from you and, I guess, the size of activity we actually should extrapolate then for the company going forward? And also, how specifically has management incentive expectations and structure kind of changed all the way throughout the organization to really make sure that these investments work and allow these brands to come in and be successful within your relatively complex ecosystem without this -- what we often see, and I think we've had this effort in the past, sort of organ rejection issues? And then also, from a strategic perspective, you stepped to nonalcoholic ready-to-drink so far. What are your views of alcoholic right now? Clearly, there's some experimentations where your CFO is leaving or your new CFO will be leaving from. But are you open to that world as well in the short term?"
